       X(m)            Y(m)              Y(m)         
   -1132914.8525    6092528.9920    1504633.4185
   -1132914.8661    6092529.0009    1504633.4123
   -1132914.8662    6092529.0072    1504633.4101
   -1132914.8754    6092529.0186    1504633.4132
   -1132914.8762    6092529.0380    1504633.4115
   -1132914.8833    6092529.0456    1504633.4099
   -1132914.8941    6092529.0470    1504633.4060
   -1132914.8892    6092529.0399    1504633.4037
   -1132914.8817    6092529.0510    1504633.4052
   -1132914.8760    6092529.0513    1504633.4114
   -1132914.8771    6092529.0534    1504633.4069
   -1132914.8844    6092529.0751    1504633.4121
   -1132914.8885    6092529.0684    1504633.4071
   -1132914.8839    6092529.0894    1504633.4108
   -1132914.8873    6092529.0904    1504633.4053
   -1132914.8860    6092529.0910    1504633.4109
   -1132914.8779    6092529.0962    1504633.4114
   -1132914.8729    6092529.1129    1504633.4225
   -1132914.8729    6092529.1025    1504633.4109
   -1132914.8834    6092529.1151    1504633.4147
   -1132914.8875    6092529.1383    1504633.4207
   -1132914.8918    6092529.1481    1504633.4237
   -1132914.8921    6092529.1495    1504633.4211
   -1132914.8472    6092529.0868    1504633.4164
   -1132915.3254    6092529.7407    1504633.4784
   -1132915.6753    6092530.2296    1504633.5309
   -1132915.3534    6092529.7798    1504633.4813
   -1132915.3215    6092529.7455    1504633.4723
   -1132915.2891    6092529.7018    1504633.4692
   -1132915.1615    6092529.5145    1504633.4421
   -1132915.0762    6092529.3860    1504633.4175
   -1132914.9955    6092529.2777    1504633.4031
   -1132914.9212    6092529.1791    1504633.3913
   -1132914.9522    6092529.2275    1504633.3988
   -1132914.9080    6092529.1483    1504633.3821
   -1132914.8601    6092529.0803    1504633.3690
   -1132914.7964    6092529.2123    1504633.4565
   -1132914.8302    6092529.2672    1504633.4573
   -1132914.8739    6092529.3148    1504633.4569
   -1132914.8811    6092529.3054    1504633.4458
   -1132914.9098    6092529.3456    1504633.4518
   -1132914.8355    6092529.2368    1504633.4372
   -1132914.8150    6092529.2165    1504633.4334
   -1132914.8279    6092529.2237    1504633.4338
   -1132914.7839    6092529.1607    1504633.4173
   -1132914.7957    6092529.1551    1504633.4155
   -1132914.7649    6092529.1065    1504633.4106
   -1132914.7724    6092529.1153    1504633.4058
   -1132914.7644    6092529.0904    1504633.3978
   -1132914.7480    6092529.0631    1504633.3966
   -1132914.7635    6092529.0674    1504633.3889
   -1132914.7295    6092529.0170    1504633.3788
   -1132914.7187    6092528.9872    1504633.3695
   -1132914.7121    6092529.0925    1504633.6277
   -1132914.7255    6092528.9880    1504633.4025
   -1132914.7184    6092528.9603    1504633.3553
   -1132914.7339    6092528.9747    1504633.3841
   -1132914.7497    6092528.9816    1504633.3742
   -1132914.7368    6092528.9537    1504633.3428
   -1132914.7370    6092528.9379    1504633.3350
   -1132914.7343    6092528.9363    1504633.3509
   -1132914.7442    6092528.9279    1504633.3481
   -1132914.7429    6092528.9271    1504633.3511
   -1132914.7897    6092529.2560    1504633.5467
   -1132914.7842    6092529.2541    1504633.5641
   -1132914.8076    6092529.2885    1504633.5733
   -1132914.7839    6092529.2725    1504633.5741
   -1132914.7948    6092529.2759    1504633.5684
   -1132914.7984    6092529.2793    1504633.5816
   -1132914.7872    6092529.2654    1504633.5791
   -1132914.7732    6092529.2430    1504633.5737
   -1132914.7759    6092529.2691    1504633.5848
   -1132914.7901    6092529.2676    1504633.5863
   -1132914.8043    6092529.2768    1504633.5928
   -1132914.8054    6092529.2795    1504633.5947
   -1132914.8121    6092529.2769    1504633.5957
   -1132914.8152    6092529.2758    1504633.5951
   -1132914.8152    6092529.2687    1504633.5867
   -1132914.8124    6092529.2471    1504633.5852
   -1132914.8177    6092529.2579    1504633.5905
   -1132914.8092    6092529.2302    1504633.5854
   -1132914.8092    6092529.2182    1504633.5836
   -1132914.8189    6092529.2201    1504633.5888
   -1132914.7985    6092529.1822    1504633.5726
   -1132914.7928    6092529.1452    1504633.5592
   -1132914.7840    6092529.1189    1504633.5571
   -1132914.7851    6092529.1011    1504633.5481
   -1132914.7833    6092529.0651    1504633.5371
   -1132914.7886    6092529.0615    1504633.5319
   -1132914.8125    6092529.0657    1504633.5270
   -1132914.8038    6092529.0419    1504633.5271
   -1132914.7945    6092529.0115    1504633.5240
   -1132914.7733    6092528.9462    1504633.5023
   -1132914.7806    6092528.9335    1504633.5016
   -1132914.7735    6092528.8981    1504633.4935
   -1132914.7784    6092528.8634    1504633.4781
   -1132914.7780    6092528.8377    1504633.4751
   -1132914.7936    6092528.8145    1504633.4641
   -1132914.7079    6092529.2827    1504633.6500
   -1132914.6833    6092529.2542    1504633.6419
   -1132914.6915    6092529.2650    1504633.6370
   -1132914.6844    6092529.2697    1504633.6359
   -1132914.6848    6092529.2609    1504633.6268
   -1132914.6704    6092529.2606    1504633.6286
   -1132914.6580    6092529.2457    1504633.6231
   -1132914.6512    6092529.2482    1504633.6228
   -1132914.6550    6092529.2726    1504633.6289
   -1132914.6518    6092529.2625    1504633.6250
   -1132914.6234    6092529.2084    1504633.6107
   -1132914.6181    6092529.2024    1504633.6133
   -1132914.6198    6092529.2093    1504633.6062
   -1132914.6300    6092529.2369    1504633.6146
   -1132914.6142    6092529.2155    1504633.6112
   -1132914.6192    6092529.2278    1504633.6037
   -1132914.5871    6092529.1851    1504633.5955
   -1132914.5708    6092529.1582    1504633.5901
   -1132914.5490    6092529.1552    1504633.5867
   -1132915.4674    6092530.4932    1504633.9003
   -1132915.4701    6092530.5164    1504633.9052
   -1132915.4646    6092530.4936    1504633.9004
   -1132915.4772    6092530.5181    1504633.9073
   -1132915.4858    6092530.5411    1504633.9143
   -1132915.4954    6092530.5543    1504633.9159
   -1132915.5044    6092530.5560    1504633.9115
   -1132915.4614    6092530.4864    1504633.9067
   -1132915.2547    6092530.1924    1504633.9029
   -1132915.0347    6092529.8635    1504633.8924
   -1132915.1506    6092530.0360    1504633.9035
   -1132915.2615    6092530.1930    1504633.9102
   -1132915.1173    6092529.9567    1504633.9015
   -1132915.1219    6092529.9764    1504633.9146
   -1132915.0176    6092529.8150    1504633.9169
   -1132914.9251    6092529.7032    1504633.9194
   -1132914.9602    6092529.7261    1504633.9194
   -1132915.0669    6092529.8638    1504633.9292
   -1132914.9894    6092529.7467    1504633.9263
   -1132914.9861    6092529.7256    1504633.9326
   -1132915.0443    6092529.7876    1504633.9398
   -1132915.1803    6092529.9765    1504634.0668
   -1132915.1959    6092529.9891    1504634.1020
   -1132915.1398    6092529.8687    1504634.0521
   -1132915.1539    6092529.8318    1504634.0889
   -1132915.1901    6092529.8334    1504634.1140
   -1132915.1696    6092529.7656    1504634.1019
   -1132915.1258    6092529.6304    1504634.0608
   -1132915.0835    6092529.5340    1504634.0426
   -1132915.1152    6092530.2849    1504634.0654
   -1132915.1277    6092530.3213    1504634.0735
   -1132915.1226    6092530.3138    1504634.0652
   -1132915.1394    6092530.3517    1504634.0744
   -1132915.1403    6092530.3361    1504634.0743
   -1132915.1345    6092530.3543    1504634.0844
   -1132915.1345    6092530.3456    1504634.0708
   -1132915.1166    6092530.3337    1504634.0468
   -1132915.1351    6092530.3760    1504634.0605
   -1132915.1391    6092530.3589    1504634.0499
   -1132915.0940    6092529.8676    1504633.7201
   -1132915.0884    6092529.8705    1504633.7217
   -1132915.0970    6092529.8802    1504633.7251
   -1132915.1211    6092529.9153    1504633.7328
   -1132915.1189    6092529.9144    1504633.7439
   -1132915.1250    6092529.9125    1504633.7393
   -1132915.1272    6092529.9396    1504633.7464
   -1132915.1250    6092529.9233    1504633.7423
   -1132915.1323    6092529.9411    1504633.7523
   -1132915.1322    6092529.9461    1504633.7345
   -1132915.1406    6092529.9496    1504633.7337
   -1132915.1415    6092529.9385    1504633.7439
   -1132915.1274    6092529.9217    1504633.7287
   -1132915.1304    6092529.9193    1504633.7255
   -1132915.1420    6092529.9128    1504633.7117
   -1132915.1507    6092529.9346    1504633.7142
   -1132915.1532    6092529.9369    1504633.7071
   -1132915.1553    6092529.9373    1504633.7052
   -1132915.1688    6092529.9627    1504633.7040
   -1132915.1704    6092529.9533    1504633.6996
   -1132915.1855    6092529.9665    1504633.6987
   -1132915.1788    6092529.9582    1504633.6913
   -1132915.2026    6092529.9817    1504633.6950
   -1132915.2229    6092530.0018    1504633.7043
   -1132915.2318    6092530.0019    1504633.7061
   -1132915.2496    6092530.0183    1504633.7119
   -1132915.2461    6092530.0060    1504633.7098
   -1132915.2604    6092530.0181    1504633.7197
   -1132915.2523    6092529.9991    1504633.7068
   -1132915.2506    6092530.0033    1504633.7136
   -1132915.2662    6092530.0105    1504633.7102
   -1132915.2728    6092530.0193    1504633.7172
   -1132915.2873    6092530.0161    1504633.7138
   -1132915.2985    6092530.0262    1504633.7127
   -1132915.6183    6092531.0758    1504634.1881
   -1132915.6257    6092531.1118    1504634.1976
   -1132915.6307    6092531.1254    1504634.1968
   -1132915.6431    6092531.1537    1504634.2059
   -1132915.6541    6092531.1597    1504634.2005
   -1132915.6623    6092531.1678    1504634.2042
   -1132915.6633    6092531.1549    1504634.1961
   -1132915.1202    6092529.3498    1504633.3600
   -1132915.2632    6092529.8263    1504633.5772
   -1132915.4321    6092530.3745    1504633.8269
   -1132915.4236    6092530.3537    1504633.8196
   -1132915.3823    6092530.1751    1504633.7429
   -1132915.3254    6092529.9766    1504633.6546
   -1132915.2952    6092529.8849    1504633.6117
   -1132915.3200    6092529.9636    1504633.6389
   -1132915.2939    6092529.8860    1504633.6083
   -1132915.2983    6092529.8844    1504633.6030
   -1132915.2613    6092529.7551    1504633.5401
   -1132915.2788    6092529.7948    1504633.5719
   -1132915.3101    6092529.9059    1504633.6109
   -1132915.3393    6092529.9806    1504633.6443
   -1132915.3539    6092530.0170    1504633.6609
   -1132915.3597    6092530.0050    1504633.6594
   -1132915.3648    6092530.0078    1504633.6586
   -1132915.3674    6092529.9862    1504633.6434
   -1132915.3554    6092529.9305    1504633.6195
   -1132915.3662    6092529.9445    1504633.6271
   -1132915.3782    6092529.9782    1504633.6471
   -1132915.3852    6092529.9835    1504633.6483
   -1132915.3772    6092529.9249    1504633.6188
   -1132915.3700    6092529.9051    1504633.6031
   -1132915.3817    6092529.9204    1504633.6069
   -1132915.3777    6092529.9244    1504633.6000
   -1132915.3853    6092529.9230    1504633.5934
   -1132915.3764    6092529.8950    1504633.5731
   -1132915.3846    6092529.9037    1504633.5681
   -1132915.3818    6092529.9030    1504633.5623
   -1132915.3927    6092529.9267    1504633.5761
   -1132915.4082    6092529.9487    1504633.5796
   -1132915.4069    6092529.9392    1504633.5792
   -1132915.4175    6092529.9899    1504633.5918
   -1132915.4260    6092529.9980    1504633.6045
   -1132915.4441    6092530.0365    1504633.6109
   -1132915.4462    6092530.0460    1504633.6142
   -1132915.4425    6092530.0521    1504633.6094
   -1132915.4616    6092530.1060    1504633.6259
   -1132915.4704    6092530.1234    1504633.6314
   -1132915.4772    6092530.1231    1504633.6344
   -1132915.4686    6092530.0890    1504633.6191
   -1132915.4755    6092530.0837    1504633.6126
   -1132915.4834    6092530.1039    1504633.6260
   -1132915.4876    6092530.0841    1504633.6188
   -1132915.4816    6092530.0602    1504633.6137
   -1132915.4943    6092530.0967    1504633.6253
   -1132915.4909    6092530.0812    1504633.6211
   -1132915.5001    6092530.1076    1504633.6340
   -1132915.5045    6092530.1109    1504633.6388
   -1132915.4982    6092530.0984    1504633.6355
   -1132915.4957    6092530.0789    1504633.6332
   -1132915.4976    6092530.0741    1504633.6422
   -1132915.4985    6092530.0651    1504633.6341
   -1132915.5017    6092530.0395    1504633.6261
   -1132915.4970    6092530.0242    1504633.6126
   -1132915.4894    6092530.0054    1504633.6076
   -1132915.4888    6092529.9543    1504633.5927
   -1132915.4906    6092529.9582    1504633.6031
   -1132915.4838    6092529.9568    1504633.6057
   -1132915.4925    6092529.9435    1504633.6079
   -1132915.4938    6092529.9340    1504633.6065
   -1132915.4969    6092529.9378    1504633.6036
   -1132915.4977    6092529.8864    1504633.6042
   -1132915.4909    6092529.8618    1504633.6062
   -1132915.4937    6092529.8440    1504633.6141
   -1132915.4976    6092529.8200    1504633.6140
   -1132915.4922    6092529.7897    1504633.6182
   -1132915.4924    6092529.7754    1504633.6198
   -1132915.4856    6092529.7143    1504633.6212
   -1132915.4841    6092529.6824    1504633.6236
   -1132915.4733    6092529.6301    1504633.6286
   -1132915.4661    6092529.5501    1504633.6341
   -1132915.4518    6092529.4632    1504633.6350
   -1132915.4948    6092529.7482    1504633.6234
   -1132915.5029    6092529.7834    1504633.6304
   -1132915.5049    6092529.7850    1504633.6313
   -1132915.5101    6092529.7858    1504633.6289
   -1132915.5126    6092529.7920    1504633.6367
   -1132915.7407    6092530.6888    1504633.7893
   -1132915.7411    6092530.6939    1504633.7836
   -1132915.7625    6092530.7278    1504633.7888
   -1132915.7692    6092530.7538    1504633.7875
   -1132915.7652    6092530.7345    1504633.7839
   -1132915.7732    6092530.7363    1504633.7796
   -1132915.7771    6092530.7515    1504633.7832
   -1132915.7745    6092530.7528    1504633.7795
   -1132915.7821    6092530.7615    1504633.7886
   -1132915.7793    6092530.7533    1504633.7898
   -1132915.7836    6092530.7612    1504633.7923
   -1132915.7868    6092530.7686    1504633.7893
   -1132915.7977    6092530.7743    1504633.7852
   -1132915.8090    6092530.7921    1504633.7878
   -1132915.8124    6092530.8038    1504633.7844
   -1132915.8265    6092530.8115    1504633.7846
   -1132915.8320    6092530.8313    1504633.7886
   -1132915.8639    6092530.1635    1504633.6202
   -1132915.8734    6092530.1929    1504633.6300
   -1132915.8730    6092530.2149    1504633.6304
   -1132915.8817    6092530.2575    1504633.6449
   -1132915.8868    6092530.2867    1504633.6451
   -1132915.8909    6092530.2843    1504633.6401
   -1132915.8997    6092530.3090    1504633.6464
   -1132915.9006    6092530.3521    1504633.6515
   -1132915.9115    6092530.3726    1504633.6588
   -1132915.9115    6092530.3892    1504633.6619
   -1132915.9200    6092530.4026    1504633.6598
   -1132915.9292    6092530.4207    1504633.6570
   -1132915.9324    6092530.4310    1504633.6568
   -1132915.9338    6092530.4609    1504633.6571
   -1132915.9423    6092530.4786    1504633.6538
   -1132915.9470    6092530.5018    1504633.6625
   -1132915.9517    6092530.5207    1504633.6604
   -1132915.9470    6092530.5387    1504633.6618
   -1132915.9605    6092530.5474    1504633.6583
   -1132915.9670    6092530.5644    1504633.6571
   -1132915.9697    6092530.5686    1504633.6614
   -1132915.9773    6092530.5961    1504633.6683
   -1132915.9811    6092530.6299    1504633.6712
   -1132915.9807    6092530.6394    1504633.6793
   -1132915.9886    6092530.6407    1504633.6725
   -1132915.9954    6092530.6753    1504633.6767
   -1132916.0017    6092530.6916    1504633.6784
   -1132916.0150    6092530.7283    1504633.6862
   -1132916.0206    6092530.7264    1504633.6833
   -1132916.0228    6092530.7469    1504633.6859
   -1132916.0240    6092530.7312    1504633.6922
   -1132916.0331    6092530.7414    1504633.6932
   -1132916.0395    6092530.7506    1504633.6946
   -1132916.0457    6092530.7669    1504633.7022
   -1132916.0536    6092530.7591    1504633.6976
   -1132916.0618    6092530.7702    1504633.6967
   -1132916.0727    6092530.8066    1504633.6943
   -1132916.0851    6092530.8339    1504633.7001
   -1132916.0866    6092530.8360    1504633.6928
   -1132916.0860    6092530.8477    1504633.6976
   -1132916.0982    6092530.8785    1504633.6941
   -1132916.1017    6092530.8936    1504633.6959
   -1132916.1057    6092530.8775    1504633.6854
   -1132916.1140    6092530.8968    1504633.6891
   -1132916.1222    6092530.9233    1504633.6939
   -1132916.1267    6092530.9305    1504633.6925
   -1132916.1350    6092530.9503    1504633.6844
   -1132916.1424    6092530.9742    1504633.6877
   -1132916.1426    6092530.9839    1504633.6845
   -1132916.1415    6092530.9801    1504633.6862
   -1132916.1464    6092531.0012    1504633.6818
   -1132916.1576    6092531.0091    1504633.6862
   -1132916.1577    6092531.0146    1504633.6851
   -1132916.1599    6092531.0143    1504633.6764
   -1132916.1656    6092531.0136    1504633.6777
   -1132916.1708    6092531.0304    1504633.6847
   -1132916.1689    6092531.0357    1504633.6808
   -1132916.1726    6092531.0552    1504633.6784
   -1132916.1857    6092531.0815    1504633.6701
   -1132916.1827    6092531.0902    1504633.6722
   -1132916.1865    6092531.0960    1504633.6709
   -1132916.1841    6092531.0974    1504633.6718
   -1132916.1890    6092531.1078    1504633.6658
   -1132916.1946    6092531.1223    1504633.6686
   -1132916.1949    6092531.1194    1504633.6628
   -1132916.1949    6092531.1300    1504633.6667
   -1132916.2019    6092531.1570    1504633.6630
   -1132916.2102    6092531.1604    1504633.6658
   -1132916.2075    6092531.1460    1504633.6672
   -1132916.2138    6092531.1485    1504633.6663
   -1132916.2219    6092531.1613    1504633.6644
   -1132916.2092    6092531.1400    1504633.6639
   -1132916.2230    6092531.1597    1504633.6605
   -1132916.2258    6092531.1642    1504633.6617
   -1132916.2352    6092531.1723    1504633.6545
   -1132916.2349    6092531.1558    1504633.6558
   -1132916.2390    6092531.1551    1504633.6493
   -1132916.2392    6092531.1447    1504633.6465
   -1132916.2446    6092531.1463    1504633.6420
   -1132916.2496    6092531.1542    1504633.6366
   -1132916.2582    6092531.1564    1504633.6309
   -1132916.2618    6092531.1734    1504633.6364
   -1132916.2634    6092531.1833    1504633.6333
   -1132916.2656    6092531.1668    1504633.6312
   -1132916.2663    6092531.1566    1504633.6279
   -1132916.2699    6092531.1700    1504633.6228
   -1132916.2648    6092531.1619    1504633.6199
   -1132916.2697    6092531.1535    1504633.6173
   -1132915.2631    6092529.5544    1504633.8516
   -1132915.1745    6092529.4336    1504633.8712
   -1132915.2102    6092529.4727    1504633.8618
   -1132915.2317    6092529.5197    1504633.8462
   -1132915.3480    6092529.6962    1504633.8197
   -1132915.3556    6092529.7066    1504633.8190
   -1132915.3539    6092529.7241    1504633.8240
   -1132915.3441    6092529.7060    1504633.8329
   -1132915.3334    6092529.6810    1504633.8361
   -1132915.3462    6092529.7004    1504633.8359
   -1132915.3786    6092529.7517    1504633.8203
   -1132915.4307    6092529.8347    1504633.8137
   -1132915.4637    6092529.8797    1504633.8126
   -1132915.4483    6092529.8449    1504633.8216
   -1132915.4528    6092529.8436    1504633.8212
   -1132915.4527    6092529.8492    1504633.8252
   -1132915.4423    6092529.8353    1504633.8251
   -1132915.4332    6092529.8115    1504633.8271
   -1132915.4250    6092529.7970    1504633.8262
   -1132915.4479    6092529.8274    1504633.8191
   -1132915.4749    6092529.8678    1504633.8095
   -1132915.4971    6092529.8983    1504633.8079
   -1132915.5238    6092529.9348    1504633.8015
   -1132915.5317    6092529.9403    1504633.8051
   -1132915.5408    6092529.9685    1504633.7959
   -1132915.5455    6092529.9707    1504633.7967
   -1132915.5321    6092529.9580    1504633.7988
   -1132915.5587    6092529.9803    1504633.7994
   -1132915.5474    6092529.9720    1504633.7988
   -1132915.5527    6092529.9805    1504633.7990
   -1132915.5529    6092529.9785    1504633.7889
   -1132915.5518    6092529.9742    1504633.7793
   -1132915.5655    6092529.9881    1504633.7780
   -1132915.5553    6092529.9645    1504633.7839
   -1132915.5589    6092529.9699    1504633.7788
   -1132915.5521    6092529.9544    1504633.7787
   -1132915.5512    6092529.9430    1504633.7853
   -1132915.5575    6092529.9334    1504633.7913
   -1132915.5508    6092529.9157    1504633.7810
   -1132915.5467    6092529.9097    1504633.7834
   -1132915.5477    6092529.8916    1504633.7813
   -1132915.5566    6092529.8833    1504633.7714
   -1132915.5545    6092529.8536    1504633.7782
   -1132915.5710    6092529.8716    1504633.7849
   -1132915.5801    6092529.8661    1504633.7832
   -1132915.5736    6092529.8293    1504633.7863
   -1132915.5640    6092529.8051    1504633.7716
   -1132915.5582    6092529.7754    1504633.7724
   -1132915.5491    6092529.7333    1504633.7692
   -1132915.5252    6092529.6648    1504633.7679
   -1132915.5216    6092529.7229    1504633.7496
   -1132915.5139    6092529.6852    1504633.7450
   -1132915.5021    6092529.6465    1504633.7295
   -1132915.4893    6092529.6112    1504633.7168
   -1132914.9318    6092528.9454    1504633.6051
   -1132914.3171    6092528.5600    1504633.6749
   -1132915.1753    6092529.1634    1504633.6167
   -1132915.3664    6092529.9690    1504633.8906
   -1132915.5192    6092530.1587    1504633.9251
   -1132915.5477    6092530.2206    1504633.9215
   -1132915.5172    6092530.1825    1504633.9164
   -1132915.3149    6092529.9406    1504633.8729
   -1132915.2048    6092529.8270    1504633.8431
   -1132915.1752    6092529.7921    1504633.8389
   -1132915.2347    6092529.8631    1504633.8468
   -1132915.2323    6092529.8665    1504633.8551
   -1132915.2540    6092529.9112    1504633.8551
   -1132915.2869    6092529.9568    1504633.8672
   -1132915.3051    6092529.9835    1504633.8642
   -1132915.3108    6092530.0042    1504633.8717
   -1132915.3046    6092529.9999    1504633.8690
   -1132915.3121    6092530.0082    1504633.8745
   -1132915.3436    6092530.0635    1504633.8684
   -1132915.3517    6092530.0831    1504633.8657
